pair,scheme,bits,points,significant_errors,sigerr_0p5,sigerr_1p0,sigerr_2p0,projection_events,invalid_outputs,mean_err1,std_err1,rmse_err1,median_err1,p90_err1,p95_err1,p99_err1,p999_err1,max_err1,mean_err2,std_err2,rmse_err2,median_err2,p90_err2,p95_err2,p99_err2,p999_err2,max_err2,avg_input_us,avg_core_us,avg_decode_us,avg_eval_us
tanh_sech2,standard_pbs,10,1000,2,63,2,0,0,0,1.989755330335e-3,2.233227425572e-3,2.991058509780e-3,1.163672274145e-3,5.100579287656e-3,6.919174026746e-3,9.879199240710e-3,1.417168158864e-2,1.456648398599e-2,1.760850159471e-3,1.767594275865e-3,2.494991544710e-3,1.181830063271e-3,4.020081452997e-3,5.242152433831e-3,8.175733611433e-3,1.083119499707e-2,1.178260229263e-2,57.773300,103519.384200,3.701600,103580.859100
tanh_sech2,sdr_pbs,10,1000,0,71,0,0,1000,0,1.856943561801e-3,1.962465364924e-3,2.701760481657e-3,1.142317184396e-3,4.625926899679e-3,5.969130814512e-3,8.677022199155e-3,1.272177153177e-2,1.366442942061e-2,1.808960981896e-3,1.717898024431e-3,2.494697067054e-3,1.269282550066e-3,4.210441712416e-3,5.537094063314e-3,7.469126967458e-3,9.546763010269e-3,9.797842321878e-3,57.479400,51969.579400,6.522200,52033.581000

