pair,scheme,bits,points,significant_errors,sigerr_0p5,sigerr_1p0,sigerr_2p0,projection_events,invalid_outputs,mean_err1,std_err1,rmse_err1,median_err1,p90_err1,p95_err1,p99_err1,p999_err1,max_err1,mean_err2,std_err2,rmse_err2,median_err2,p90_err2,p95_err2,p99_err2,p999_err2,max_err2,avg_input_us,avg_core_us,avg_decode_us,avg_eval_us
softplus_sigmoid,standard_pbs,10,1000,0,16,0,0,0,0,4.102099041876e-3,4.434795924965e-3,6.041078665722e-3,2.430970393349e-3,1.021695643571e-2,1.304257130687e-2,1.981020556044e-2,2.614984758369e-2,3.204103040089e-2,9.978160462525e-4,1.026236978555e-3,1.431362706763e-3,6.052078928158e-4,2.480701090126e-3,3.189424315787e-3,4.382365288444e-3,6.132478647368e-3,6.202644478664e-3,57.843200,210166.171300,6.934500,210230.949000
softplus_sigmoid,sdr_pbs,10,1000,1,19,1,0,1000,0,4.120323053520e-3,4.378442508240e-3,6.012305785914e-3,2.277954001659e-3,1.021695643571e-2,1.283371519945e-2,1.924046806625e-2,2.336806072373e-2,2.709484738767e-2,1.116396860815e-3,1.303565548156e-3,1.716282345413e-3,6.314495753594e-4,2.689330271172e-3,3.572526586830e-3,5.619536100314e-3,7.236114732065e-3,1.819939296422e-2,58.300700,105455.477000,9.438900,105523.216600

