pair,scheme,bits,points,significant_errors,sigerr_0p5,sigerr_1p0,sigerr_2p0,projection_events,invalid_outputs,mean_err1,std_err1,rmse_err1,median_err1,p90_err1,p95_err1,p99_err1,p999_err1,max_err1,mean_err2,std_err2,rmse_err2,median_err2,p90_err2,p95_err2,p99_err2,p999_err2,max_err2,avg_input_us,avg_core_us,avg_decode_us,avg_eval_us
sigmoid_sigmoid_deriv,standard_pbs,10,1000,16,126,16,0,0,0,1.056517685883e-3,1.492421131888e-3,1.828537791649e-3,4.546640969278e-4,2.881670728802e-3,4.066050596890e-3,6.939521533715e-3,9.518666351201e-3,1.136522442878e-2,4.751482953414e-4,6.106967571802e-4,7.737676859344e-4,2.223758920855e-4,1.260519684131e-3,1.780063552329e-3,2.700504843787e-3,4.605552672672e-3,4.729170269629e-3,57.058700,102822.964200,3.598800,102883.621700
sigmoid_sigmoid_deriv,sdr_pbs,10,1000,14,114,14,0,1000,0,9.833465464514e-4,1.323350389074e-3,1.648704546812e-3,4.503980098487e-4,2.698024166192e-3,3.773369981233e-3,6.262041787962e-3,8.674090355084e-3,9.624139376396e-3,4.780108379204e-4,5.721204881806e-4,7.455308271060e-4,2.341836152647e-4,1.276559896313e-3,1.655225486663e-3,2.617594170206e-3,3.342993197114e-3,3.345979763571e-3,57.562200,52212.945300,6.926800,52277.434300

