pair,scheme,bits,points,significant_errors,sigerr_0p5,sigerr_1p0,sigerr_2p0,projection_events,invalid_outputs,mean_err1,std_err1,rmse_err1,median_err1,p90_err1,p95_err1,p99_err1,p999_err1,max_err1,mean_err2,std_err2,rmse_err2,median_err2,p90_err2,p95_err2,p99_err2,p999_err2,max_err2,avg_input_us,avg_core_us,avg_decode_us,avg_eval_us
tanh_sech2,standard_pbs,10,1000,1,67,1,1,0,0,1.995632092505e-3,2.052473957109e-3,2.862725413526e-3,1.210415785632e-3,4.961402180251e-3,6.378848631575e-3,8.764730576888e-3,1.226495729474e-2,1.240528895733e-2,2.676622023218e-3,2.711982442101e-2,2.725159045050e-2,1.315507898532e-3,4.257596095991e-3,5.478893786552e-3,8.356846685509e-3,9.985806954147e-3,8.581460680886e-1,58.348200,209743.295100,7.040500,209808.683800
tanh_sech2,sdr_pbs,10,1000,6,96,6,1,1000,0,2.105375605194e-3,2.446320078667e-3,3.227551450595e-3,1.244552634614e-3,4.983858144998e-3,6.712099839669e-3,9.905006241298e-3,1.354379222812e-2,3.639878592845e-2,2.099184418760e-3,2.590744951302e-3,3.334446674737e-3,1.410788189102e-3,4.788818004383e-3,5.918562955901e-3,8.860498131052e-3,1.319989892905e-2,5.485490942849e-2,58.372200,105092.390200,9.518400,105160.280800

