pair,scheme,bits,points,significant_errors,sigerr_0p5,sigerr_1p0,sigerr_2p0,projection_events,invalid_outputs,mean_err1,std_err1,rmse_err1,median_err1,p90_err1,p95_err1,p99_err1,p999_err1,max_err1,mean_err2,std_err2,rmse_err2,median_err2,p90_err2,p95_err2,p99_err2,p999_err2,max_err2,avg_input_us,avg_core_us,avg_decode_us,avg_eval_us
softplus_sigmoid,standard_pbs,11,1000,0,0,0,0,0,0,2.045947420104e-3,2.268494016002e-3,3.054826663899e-3,1.145913282833e-3,5.164726366126e-3,6.433403037139e-3,1.044127025180e-2,1.573694314709e-2,1.587694683833e-2,4.951103404962e-4,5.312446571770e-4,7.261922163211e-4,2.989678348956e-4,1.230378904940e-3,1.550105523182e-3,2.391094325347e-3,2.970490508619e-3,3.157041436662e-3,58.684400,446334.508100,16.193800,446409.386300
softplus_sigmoid,sdr_pbs,11,1000,0,0,0,0,1000,0,2.033497293402e-3,2.225461645207e-3,3.014596287492e-3,1.070820926129e-3,5.398855533602e-3,6.936479993836e-3,9.428987827722e-3,1.276566688599e-2,1.340835065752e-2,5.031252924961e-4,5.355513631767e-4,7.348131208339e-4,3.147480093010e-4,1.217237517538e-3,1.618774730524e-3,2.419680776189e-3,3.070638486983e-3,3.749956214875e-3,59.211600,222138.066500,19.254700,222216.532800

